# dimension of         number of      degree of      degree of
#   vector time series  observations  autoregression  moving average
 4                        1301           0              0
# missing values are denoted by 10000
-1.010281	-0.815206	0.188943	0.420221
0.529479	-0.126005	0.554199	-0.677486
-1.170454	-1.64829	1.037333	0.035855
-0.763087	-1.543414	-0.165266	-0.191094
-2.316985	0.047127	0.577264	0.101476
10000	10000	-1.043423	-1.334737
0.053883	-1.546352	0.652068	0.029471
2.279976	2.112317	-1.298116	-1.026249
0.680234	-0.053556	-0.240699	-0.104966
0.981323	0.629643	-0.262303	0.005829
0.22101	-0.841894	-0.189252	0.227574
-0.185324	0.617634	1.949098	0.017517
-1.26309	-0.512567	-0.486318	-0.245091
2.075588	-0.29312	0.310724	0.303538
-0.36562	0.026885	-0.716077	-0.011685
0.883809	-0.044818	0.643672	-0.251048
0.557484	-0.83724	0.433602	0.391438
-0.420165	0.018083	-0.195879	0.451753
-1.547948	-0.131151	0.26801	0.702219
-0.417425	1.520203	-0.744051	-0.011838
0.828107	-0.245439	0.455321	0.035529
-1.284813	1.128472	0.123846	0.344127
-0.407804	-0.185721	0.360316	0.488566
10000	10000	0.307804	0.041816
0.489506	-0.614892	1.090091	0.677486
10000	10000	-0.263749	0.591287
-0.789098	0.869066	-0.040637	0.187775
10000	10000	0.698841	0.711873
10000	10000	-0.912519	-1.159524
10000	10000	-0.992952	-0.71568
1.48235	10000	0.451582	0.342161
-0.380887	-1.235776	-0.502995	0.512437
0.658958	0.830778	-1.357491	-1.12989
1.159802	-1.018605	0.052154	0.23934
0.367111	0.510599	0.041731	0.17987
0.229706	0.087852	-0.784872	-0.275673
-0.406882	0.078767	0.356552	-0.179389
-0.272359	1.093019	0.073295	-0.107463
0.095324	0.955642	1.144062	1.224861
0.339869	0.613076	-0.872477	-0.199153
0.595759	-0.34233	0.114712	0.7322
1.107497	-0.378805	-0.208617	0.188455
0.259321	0.354619	-0.376621	-0.709417
0.201095	0.335839	0.449636	0.685082
-0.815517	0.157653	-0.17754	-0.249116
1.363429	0.059053	0.24014	0.328231
10000	10000	-0.229705	-0.176406
0.940971	-0.179457	-0.198726	-0.048607
0.378424	0.245038	0.250973	0.042536
-0.209735	0.004368	-0.450154	-0.503146
-0.261232	0.540438	-0.441696	-0.992753
-1.091827	-0.272032	0.126367	0.0
1.51339	-0.146117	0.953399	0.239756
1.036483	-0.251291	0.177096	-0.209823
0.660173	0.174876	0.083249	0.149836
-0.035514	0.17676	0.477227	0.035989
0.734058	0.093704	0.443979	1.280141
-0.926852	0.709736	0.113326	-0.04861
-0.333091	-0.381376	0.123375	0.548183
0.396291	0.286168	-0.577249	0.29359
0.633674	-0.758938	0.577249	1.387842
-1.64706	-0.647214	0.880154	0.591808
-1.615036	-0.91309	1.627274	0.438323
-1.12016	0.386985	-0.61347	-0.656764
2.205153	-0.766574	-0.333347	0.074841
-1.308226	-1.530686	0.695862	1.116766
-2.268493	1.013369	0.150667	0.126269
1.652543	-0.277595	0.350577	0.246668
-0.769603	0.34911	1.311365	-0.278253
0.792369	-0.753455	0.167621	-0.195575
-0.48811	0.433485	-0.118263	-0.622037
10000	10000	-0.320324	-0.034444
1.406377	0.038088	0.103019	1.048022
-0.990471	-0.053779	0.0	0.278799
-0.043685	0.50307	0.138364	0.235045
-0.454522	0.260596	0.580761	0.612441
-0.260588	-0.331991	0.518896	2.212826
-0.355288	-0.02455	0.302257	-0.08502
0.683572	0.173975	-0.968464	-0.599582
0.86106	1.037541	-0.25593	-1.034265
0.251211	0.165277	-0.404857	-0.032158
-0.253134	0.233125	0.611559	0.535025
0.277251	-0.299207	-0.760103	-1.303518
0.02695	-0.49919	0.474492	0.15961
-0.762447	0.223395	-0.375456	-1.635121
-0.779004	0.110409	0.049509	-0.445322
-0.810742	0.251282	0.256921	0.54596
0.234771	-0.196123	0.502076	0.296188
-1.028296	-0.174402	-0.25567	0.664868
0.547823	0.368321	-1.737902	-1.124522
0.990449	0.918192	0.25016	0.560676
-0.874454	0.561216	0.548084	0.310047
1.899726	-0.097662	-0.928623	-0.316359
-0.132713	0.195222	-0.040067	0.0
0.213555	-0.665321	0.0	-0.365724
-0.75314	-0.286185	0.100288	0.555413
0.554606	0.174871	-1.230584	-0.189689
-0.221265	0.006551	0.19261	0.075832
0.870543	0.51839	0.050657	-0.101103
0.245768	-0.308968	1.087523	1.488867
-0.759452	0.666794	0.150083	0.597941
-0.181641	-0.155983	-0.100046	-0.10957
0.772855	0.816207	-0.150243	-0.295886
0.183611	0.034403	0.130263	0.302326
0.183312	-0.430877	1.549804	0.600913
-1.692204	0.110046	0.132367	0.519822
-0.577499	-0.295899	0.611305	0.437431
-0.067692	0.474745	-0.458833	-0.619678
0.63983	0.968362	-0.35542	-0.467107
-0.33359	-0.202754	-1.108882	-0.187531
0.137853	1.214607	-0.599695	-1.194462
0.627826	0.1666	0.349381	-0.630001
-0.040302	0.315564	0.399196	0.012693
0.17666	-0.124002	-0.579327	-0.360982
0.069784	-0.491212	0.529548	0.380014
0.052791	-0.461792	0.556481	1.277244
10000	10000	-0.198395	0.125406
-1.2661	0.184546	0.663048	0.739555
-1.831818	-0.184546	-0.921547	-0.601106
-0.530884	0.452278	0.0	-0.302414
-0.099953	-1.05068	0.347864	1.208691
0.097442	-0.421666	0.109029	-0.337576
0.644743	0.280595	0.296814	0.019441
-0.634192	0.273411	-0.346351	0.025936
10000	10000	-0.258178	-0.291349
-0.620015	0.50852	0.476062	0.265413
-1.230756	-0.072183	0.335755	-0.407543
1.437701	-1.603533	0.912764	-0.193484
0.242236	-0.41089	0.058674	0.35501
-0.260384	-0.041183	-0.352187	-0.032332
10000	10000	0.14686	-0.096903
-0.09741	-0.0976	-1.022788	-0.257991
-1.758906	0.266556	0.660118	0.594358
0.198627	0.595563	-0.630468	-0.549257
0.549654	-0.556609	0.227028	0.24518
-0.261919	0.103786	-0.454553	-0.24518
0.439737	-0.209855	-0.486547	-0.173837
-0.415211	-1.560604	-0.079649	0.490093
0.930529	-0.235656	0.049815	0.291331
-0.488852	-0.256106	-0.239264	-0.090725
0.454415	0.60389	-0.801586	-0.20707
10000	10000	0.180873	0.142315
0.38776	2.25734	0.170622	-0.05177
1.344304	-0.004294	0.450091	0.330513
0.293795	0.492905	0.378569	0.782022
-0.895068	0.283928	1.323399	0.590549
-0.056548	-0.029852	0.528428	1.291626
0.172216	-0.277591	-0.156236	-0.179843
-0.619808	0.558672	0.565368	0.093215
0.617307	-0.732024	0.136003	0.567784
-0.465371	-0.420717	-0.184654	-0.52781
-0.235015	-0.877167	0.155495	0.487619
-0.607405	0.151787	0.377972	-0.060245
0.071934	0.235892	-0.125841	0.254622
0.252941	0.695773	-0.077503	-0.501928
0.044447	1.685824	-0.437106	-0.784624
0.92696	-0.30017	0.456503	0.364949
-0.366457	-0.835489	0.290275	0.600079
-0.836113	-0.408588	-0.980707	-1.289052
10000	10000	-0.205159	-0.276902
0.307921	-0.910871	0.234373	0.224109
-0.97559	0.168586	0.25331	-0.072562
-0.052009	0.557764	0.194431	0.4825
-0.948636	-0.053703	-0.701649	-1.198647
-0.822111	-0.22156	0.019535	-0.235403
0.10122	-0.435944	0.175856	0.071878
-0.118872	0.794929	-0.685597	-0.949724
0.673844	-0.216957	-0.423501	-0.748199
-0.439397	0.126792	0.285827	0.341152
0.154802	-0.441243	0.10817	-0.083786
-0.176038	-0.454037	-0.206685	-0.148065
-0.941286	-0.691486	0.137846	-0.199222
-0.83357	-1.805464	0.0	0.09635
10000	10000	-0.009859	0.205852
10000	10000	-0.069608	-0.350342
-1.57357	0.487603	-0.364172	-0.028873
0.770742	0.412598	0.138241	-0.460834
0.610163	0.222144	-0.296488	-0.242364
0.784849	-0.325685	0.089055	0.0
-0.325654	-1.056942	-0.475798	-0.229062
-0.080495	0.97094	-1.199368	-0.355286
1.604878	0.004416	0.050229	0.412504
0.18015	-0.04634	0.451257	0.0
-0.863261	-0.415768	0.199902	0.337611
0.030289	-1.289218	-0.631055	-0.629719
-1.057384	0.338405	0.381095	0.006345
-0.016869	0.560003	0.070053	0.285764
-0.526382	0.151173	-0.12009	0.076341
0.296294	1.065064	-0.100206	0.120997
0.996675	0.08129	-0.100288	-0.076445
0.221032	0.756997	0.130328	-0.089096
0.558981	-0.194169	0.080154	-0.114434
0.703925	-0.177047	-0.060107	0.18444
-0.342269	0.547607	-0.280939	-0.57762
1.502865	0.015231	0.30101	0.41224
10000	10000	0.0	-0.374257
10000	10000	0.030243	0.02533
0.39563	0.605111	-0.220822	0.202868
-0.232777	-0.348742	1.108023	2.090482
0.438743	0.065078	-0.40787	-0.755303
-0.146621	-0.410681	-0.129641	0.38017
10000	10000	-0.389618	-0.646709
10000	10000	-0.442179	0.234393
-0.198043	0.313051	-0.706903	-0.276079
-0.345697	-0.080342	0.444905	0.585156
-0.493917	0.07383	-0.455062	-0.719703
-0.382612	0.032554	1.49897	1.58764
0.290293	0.184281	-0.209891	0.286648
0.240828	-0.00433	0.159932	-0.189015
-0.710816	-0.00433	1.23117	0.5092
-0.407009	0.933586	0.128175	-0.313663
10000	10000	0.019686	0.071789
-0.465875	0.871779	-0.553311	-0.045692
-0.093643	-0.070227	-0.626117	-0.189072
-0.770625	-0.591456	0.636008	1.33772
-1.24234	-0.465804	-0.406968	0.204855
-5.761101	0.221365	-0.298834	-0.105775
1.535702	0.010731	-0.010026	0.033044
0.545277	0.338588	0.12968	-0.310205
-0.489318	0.188084	0.258728	-0.013179
0.185264	0.441033	-0.059641	0.112074
3.519517	-0.40047	0.04968	0.668454
-0.551088	0.406847	-0.198988	-1.266919
0.479552	-0.004256	0.357964	0.47322
-0.723925	0.504678	-0.158976	-0.013183
-0.351774	1.233947	-0.398382	0.039534
0.689456	0.518869	0.428271	-0.866091
-0.89691	-0.068614	-0.069612	-0.313094
-1.143237	0.079003	0.525597	0.260848
-1.048101	-0.208034	0.039635	0.20262
1.054113	0.264127	-0.029732	0.597176
0.122987	0.039456	0.207577	-0.111837
-0.962298	0.186682	0.206982	0.798714
-0.81635	0.411549	0.13786	-0.019878
-1.176423	0.140239	0.959374	1.300492
1.340314	-0.672052	0.184923	0.45077
10000	10000	-0.079243	0.168716
0.419419	0.159631	0.234738	0.677738
0.057456	0.481504	0.12614	0.068036
-1.539577	0.378608	0.251832	0.108936
-2.023016	0.276876	-0.280908	0.423263
-3.87568	-0.884583	-0.077696	-0.293743
1.445478	0.706241	0.387662	0.34165
-2.582211	-0.357647	-0.087136	-0.177806
2.051587	-0.107128	1.565291	1.45214
0.449608	0.059762	1.306409	1.220594
0.006465	0.04325	1.410048	1.570156
-0.502657	-0.725399	2.761934	2.220076
-1.989361	0.211346	-1.353156	-1.662493
0.849321	0.004137	0.310438	-0.500532
-2.443856	1.31796	0.273107	-0.710731
0.726405	0.097993	0.163502	0.333406
-1.416868	0.577865	-0.05453	-0.623367
2.558486	0.45949	1.299131	1.802757
-1.88453	0.050476	-0.692575	-0.337359
-0.640659	0.022198	1.211039	0.668651
-0.749022	0.127059	-0.187453	-1.233167
10000	10000	0.196421	-0.61092
-1.405434	-0.096788	0.222552	0.639424
-0.576575	0.056473	0.868074	0.0
-0.403259	1.007108	-0.859085	-1.007027
2.176059	0.444151	-0.561977	0.686799
3.572781	0.140202	0.695282	1.395121
-1.333656	-0.156105	0.513854	0.397041
0.312318	-0.179043	-1.361384	-2.047607
-2.280318	-0.30112	3.356416	2.810007
-4.814574	0.227421	0.561523	-0.036439
1.607423	0.673226	0.0	-0.40719
1.599119	0.065298	0.206598	0.319789
-0.420339	0.100821	0.949721	0.050973
-0.611189	0.067166	1.80595	-0.145555
2.782826	0.116436	-0.435828	-2.605751
0.652384	-0.292336	0.536083	0.696814
0.466307	0.32389	-0.217478	0.142803
0.572659	0.918535	0.284287	0.825115
10000	10000	0.175256	0.0
-0.822403	-1.123806	1.571182	1.502587
-0.485964	-0.150274	1.716332	0.999638
0.926167	-0.08908	-0.679747	-1.299043
1.617161	0.073251	-2.30821	-0.914577
1.935003	0.631299	0.381482	0.870836
-0.97234	0.86159	-0.356565	-0.14567
0.631707	-0.144383	1.557988	0.34265
-0.49826	0.099521	-2.32517	-0.058406
0.341141	0.173457	0.142135	-0.466032
-0.458526	0.225631	-0.6794	-0.673356
0.028026	-0.087468	0.796459	-0.338572
1.635424	0.1166	-0.200642	0.852229
10000	10000	0.05858	0.399722
10000	10000	-0.368613	0.014568
10000	10000	-0.167982	-0.087358
0.083879	10000	0.953763	0.518006
-0.850117	-0.076376	-0.19173	-0.953676
-0.779827	0.152681	-0.552102	-0.491472
-2.191612	0.001909	-2.188225	-3.241768
-0.249195	0.224778	-1.390199	-0.958594
1.144044	0.415841	0.710518	0.853955
-1.338251	0.085235	-0.250693	-0.590914
0.501818	-0.212269	-0.381591	-0.332161
-0.968715	-1.431256	-0.25222	0.394562
-1.058204	1.184307	0.226203	-0.152467
-2.20322	-0.005712	-0.601495	0.24267
0.801324	0.827773	0.227077	-0.201116
0.342458	-0.801145	0.061008	0.298357
-2.48068	0.324646	2.60721	2.718855
0.734228	-0.749595	2.44979	1.728527
10000	10000	0.02715	-0.543378
0.43691	-0.263884	0.014244	-0.360623
-2.090988	2.108692	-1.932246	-1.783848
1.016917	0.016865	-0.287534	0.567377
1.61918	-0.183861	1.588169	-0.177646
0.303596	0.578587	-1.817176	-0.156073
-1.497764	-0.009333	0.313694	-0.021267
0.118887	-0.452893	-0.313694	-0.205319
-1.52513	-0.146418	0.169762	0.297494
-2.61193	-0.831848	0.28772	0.227255
-1.545496	0.555337	0.55615	0.291928
-1.453664	0.96914	-0.355495	-0.54046
0.415655	0.078317	0.011844	0.561857
1.400533	0.121094	-0.322496	-0.313324
-1.109835	0.503278	-0.118479	0.427501
-0.021157	0.993502	0.059289	0.15007
-0.23401	-0.044027	0.002949	0.0
1.928078	-0.183662	0.71406	1.063981
-0.166278	1.294941	-0.657818	-1.013916
2.244494	-0.247095	0.295703	0.862257
-0.788016	-1.020271	0.0	-0.331412
-2.58378	-0.312917	0.177034	0.309762
-0.959799	0.423119	-1.809819	-0.790508
-0.761545	-0.157998	1.514664	1.260588
0.070495	0.161674	-0.236772	-0.181058
-0.220601	0.42864	-0.152512	0.18831
10000	10000	-0.003901	-0.242568
2.353991	0.031066	-0.072379	0.184587
2.834933	1.222259	-0.237918	0.086983
6.078715	0.428691	-1.95816	-0.97421
0.18228	0.147277	-0.138842	-0.236704
2.104984	-0.433461	-0.62727	-0.592879
0.105747	1.095314	-0.035006	0.092628
-0.604448	0.019607	0.017505	0.967022
0.072853	-0.198054	-0.437996	-0.158224
1.947123	0.504175	-1.192345	-0.265552
-1.604742	-0.759908	0.452126	0.495785
-0.920764	-1.348456	1.265659	0.933541
0.188469	0.46355	-0.868483	-0.420811
0.821189	0.014454	-0.476847	-0.296409
0.014528	0.542223	1.240381	-0.014434
-2.706952	0.799834	-0.29763	-0.575749
1.46826	0.090853	-0.14916	0.453122
1.441539	0.640735	-0.219876	0.295999
0.145815	-0.405971	-0.114469	0.137472
0.168513	-0.154667	-0.326541	-0.397419
-1.931032	-0.431486	0.361854	0.774607
2.189852	-0.150214	-3.149616	-1.557577
1.029096	-0.008946	0.399152	0.509318
-0.906872	0.033999	-1.037483	-0.466367
-0.753906	0.194827	0.100511	-0.826927
1.336224	0.064259	-0.100511	0.078119
-0.295231	-0.121416	-0.183135	0.0853
-0.360158	-0.4046	-1.105917	-0.920169
0.378083	-0.420657	-1.268389	-1.322856
0.737081	0.830611	0.21568	0.139161
3.120192	-0.209241	-3.497424	-2.85538
3.965591	0.25032	-0.818016	0.0
-0.049747	-0.166217	0.565515	0.203214
-0.647884	0.030413	-0.223858	-0.162598
-0.899301	-0.196906	0.563628	0.006771
0.037589	0.252326	0.106468	-0.755385
-0.81882	-0.426273	0.203096	0.323037
1.065865	0.057421	0.086896	0.662788
-0.847857	0.47245	-0.193148	0.095041
0.430173	-0.18764	0.02895	0.531204
1.600098	0.169789	-1.460712	-0.849914
-0.837795	0.164148	-0.956096	0.020317
0.738825	0.171005	1.747522	0.659034
0.019371	0.348226	-0.136352	0.252531
10000	10000	-0.172854	-0.092216
-1.81931	0.940856	0.046104	0.187937
-0.980728	0.17554	-1.266793	-1.014064
0.004533	0.021043	-0.178038	-0.202934
3.668142	0.418212	-0.705377	0.169083
1.123661	0.214546	-0.269555	0.243981
-0.075433	0.452016	-1.045129	0.04751
0.766267	0.391249	-1.680898	-1.402203
0.772175	0.832773	0.225792	0.409197
10000	10000	-1.549484	-0.087346
-2.370217	-0.14403	0.72606	0.444233
0.843744	0.245078	-1.059792	-0.491238
-1.503805	0.438954	1.647196	1.842749
-0.904428	-0.644577	3.73099	2.702872
-1.79513	-0.21808	-1.074724	0.049182
-0.836164	0.0141	-0.411045	-0.763177
2.003824	-0.069125	-0.483388	-0.299473
1.881801	-0.063658	0.46328	0.802936
-1.320501	0.827835	1.238301	0.491922
-0.611083	-0.249517	-0.387875	-0.526967
-0.971714	-0.461356	-0.669734	-0.035032
2.247132	0.106533	-1.068932	-0.684169
0.011518	-0.149519	0.424961	0.132281
0.414295	0.199302	1.463068	1.149112
1.556769	-0.024034	-1.120431	-0.17602
-1.799322	-0.709821	0.200988	0.5856
10000	10000	-0.311759	-0.40958
-1.580849	0.188288	-0.282375	-0.457025
0.447324	0.626198	0.844846	0.492271
-0.505243	0.239812	-0.814543	-0.576415
0.755545	-0.251809	0.372886	0.294817
-0.555701	0.641132	0.150813	0.514505
-0.115205	0.11241	-0.402599	-0.612873
0.331306	0.544955	0.392542	1.172661
1.11857	-0.541547	0.090341	0.691648
-0.006002	-0.409379	0.0	0.0
-0.78512	0.256056	-0.140601	0.257916
-0.241431	-0.699733	-0.645251	0.165136
-1.367797	-0.99208	-0.222886	0.079072
-2.221696	0.515392	-0.365577	-1.172442
0.987087	0.610516	-0.224127	-0.19882
0.827393	-0.300494	-0.050976	0.120662
-1.025656	0.46666	-1.087465	-0.594776
3.122841	0.937022	-0.901348	-0.49295
10000	10000	0.218353	0.49295
0.045306	-0.213881	0.486865	0.219084
-0.087359	-0.364326	0.299238	-0.219084
-0.881846	0.915096	0.401041	-0.373463
-0.235181	0.261608	2.142393	0.826307
0.126296	-0.091071	-0.402658	-0.488141
-0.303649	-0.070882	-1.013711	-0.056427
0.073325	-0.509486	0.203573	0.30374
-0.675041	0.789363	0.253867	0.42538
1.441704	0.56745	-0.641007	0.071075
1.172841	0.455982	0.020474	0.035556
1.273647	-0.538054	0.782665	0.0
0.00272	0.566377	-0.212801	-0.142149
-0.788994	-0.307009	0.546374	-0.177403
10000	10000	0.21168	-0.194767
-0.135012	0.262014	-0.737747	-0.441267
1.784186	0.224765	-0.27434	-1.19049
0.780413	0.849505	0.446595	0.202086
-0.829825	0.196032	-0.304251	-0.250809
1.129027	-0.374279	-0.550038	-0.700298
0.471984	0.265598	0.0	0.048383
0.340677	1.09778	0.803645	0.52675
-0.094448	0.64969	0.007304	0.445744
0.992593	0.403923	-0.177501	-0.764909
1.790377	-0.648688	0.068992	-0.131521
-0.647816	0.212378	0.098638	-0.14517
-0.312571	0.329837	0.207457	0.200529
0.446245	-0.119517	-0.689864	-0.179806
-0.151772	0.469174	0.137594	-0.289781
1.112981	-0.770225	0.127929	0.948335
-0.786446	-0.094053	-0.491154	-0.402586
-0.183512	-1.558308	0.491154	0.995528
-0.887303	0.840216	-0.412728	-0.884626
1.596857	-0.983691	0.215978	0.097136
1.046815	0.748092	-0.157125	0.131975
0.46282	0.23887	-0.137279	0.257511
10000	10000	-0.391195	-0.104473
0.808601	0.383279	0.097656	0.369631
0.536316	0.037441	-0.487331	-0.209398
-0.695148	-0.066745	0.136211	-0.403593
-0.025064	0.294297	-0.640533	0.12508
10000	10000	-0.588383	0.139161
10000	10000	-0.852289	-0.707697
3.704651	0.286961	-0.361692	0.062243
0.247193	-0.160399	0.0	0.450686
-0.511486	0.283362	0.038006	-0.020845
0.429449	-1.467562	0.485928	-0.048628
-0.192707	-1.816386	-0.095566	0.138992
-1.143701	0.70099	-0.066675	-0.277782
-0.445097	-0.14612	-0.418688	-0.159375
10000	10000	0.018996	-0.373185
1.369028	1.095653	-0.775784	-1.206736
0.015506	-0.340796	0.387138	-0.285827
-0.978118	0.307917	0.047408	-0.10189
-0.02101	0.588497	0.284269	-0.474088
-0.834427	0.25628	-0.407338	0.33841
-0.574067	-0.099503	-0.141696	-0.304629
1.147818	1.163273	-1.014388	-0.303685
0.500643	-0.47373	0.093498	-0.343079
1.213059	0.741127	0.196622	-0.187854
-0.361868	0.417386	-0.074945	0.598338
0.645052	0.94551	-0.439194	-0.437346
0.434817	0.927212	0.186649	0.03358
0.586278	0.382902	0.271269	0.161308
-0.148616	-0.409641	0.290801	0.309914
-1.20629	0.87374	1.190704	0.990043
0.472266	0.761019	0.018925	-0.28582
0.922618	0.555442	-0.861454	-0.373042
0.831213	0.940285	-0.919578	0.054175
-0.872618	0.045715	0.05596	-0.047405
10000	10000	0.112304	0.040629
-0.721927	0.628763	0.093613	0.196619
0.763808	-0.749191	0.478762	0.646808
-0.274448	-0.651928	0.679816	-0.204706
-0.400202	-0.514128	0.284638	0.821352
10000	10000	0.0	0.0
-0.709627	-1.137648	-0.379239	0.585918
-1.381713	1.156164	0.688499	-0.193393
-0.153714	1.646608	-0.023817	-0.048292
-0.199593	0.03339	0.095322	0.172566
0.882231	-1.316511	0.468525	-0.255285
-2.370967	-0.496269	0.076597	-0.08954
-0.402951	-0.385451	-0.277716	-0.952422
1.025838	-0.672283	-0.67667	-0.489796
0.21473	0.613327	-0.06647	-0.196606
-0.520724	0.994465	0.085559	-0.128598
0.59625	0.762285	0.018908	0.250588
0.28354	-0.579602	-0.16141	-0.284397
-1.413163	0.252752	0.142501	0.209831
0.990802	-3.131208	-0.473983	-0.65512
-1.800102	1.023946	0.265097	0.269629
0.774815	-0.458848	0.170794	0.419377
-1.086419	0.228899	0.142558	0.319089
0.952951	0.362666	-0.389072	-0.020408
1.332153	0.087343	-0.25555	-0.101919
0.465864	1.734099	-0.179366	-0.244197
0.773279	-0.147204	-0.131963	0.20345
10000	10000	-0.225825	-0.054291
1.384179	-0.384356	-0.403317	-0.41304
-0.128459	0.220031	0.04682	0.277429
